Time (s),Amplitude
0.005601532200482977,-19
0.005624210468501126,-32
0.005646888736519276,-37
0.0056695670045374255,-32
0.005692245272555576,-29
0.005714923540573725,-30
0.005737601808591875,-29
0.005760280076610024,-41
0.0057829583446281745,-28
0.005805636612646324,-23
0.005828314880664473,-27
0.005850993148682623,-32
0.005873671416700772,-28
0.005896349684718923,-41
0.005919027952737072,-29
0.005941706220755222,-21
0.005964384488773371,-30
0.005987062756791521,-29
0.006009741024809671,-22
0.006032419292827821,-19
0.00605509756084597,-12
0.00607777582886412,-38
0.0061004540968822695,-31
0.00612313236490042,-30
0.006145810632918569,-29
0.006168488900936719,-32
0.006191167168954868,-16
0.0062138454369730185,-25
0.006236523704991168,-27
0.006259201973009318,-31
0.006281880241027467,-30
0.006304558509045617,-20
0.006327236777063767,-30
0.006349915045081917,-39
0.006372593313100066,-21
0.006395271581118216,-29
0.0064179498491363654,-22
0.006440628117154516,-10
0.006463306385172665,-20
0.006485984653190815,-40
0.006508662921208964,-20
0.006531341189227114,-12
0.006554019457245264,-18
0.006576697725263414,-33
0.006599375993281563,-8
0.006622054261299713,-23
0.0066447325293178625,-28
0.006667410797336013,-31
0.006690089065354162,-30
0.006712767333372312,-10
0.006735445601390461,-31
0.0067581238694086115,-29
0.006780802137426761,-21
0.006803480405444911,-30
0.00682615867346306,-29
0.00684883694148121,-31
0.00687151520949936,-20
0.00689419347751751,-20
0.006916871745535659,-21
0.006939550013553809,-19
0.0069622282815719585,-31
0.006984906549590109,-21
0.007007584817608258,-38
0.007030263085626408,-22
0.007052941353644557,-18
0.007075619621662707,-14
0.007098297889680857,-18
0.007120976157699007,-22
0.007143654425717156,-28
0.007166332693735306,-23
0.0071890109617534555,-17
0.007211689229771606,-24
0.007234367497789755,-18
0.007257045765807905,-30
0.007279724033826054,-13
0.007302402301844204,-17
0.007325080569862354,-33
0.007347758837880503,-28
0.007370437105898653,-20
0.0073931153739168025,-23
0.007415793641934953,-17
0.007438471909953102,-42
0.007461150177971252,-20
0.007483828445989401,-18
0.0075065067140075515,-34
0.007529184982025701,-25
0.007551863250043851,-15
0.007574541518062,-9
0.00759721978608015,-21
0.0076198980540983,-20
0.00764257632211645,-30
0.007665254590134599,-29
0.007687932858152749,-22
0.007710611126170898,-19
0.0077332893941890486,-21
0.007755967662207198,-20
0.007778645930225348,-11
0.007801324198243497,-29
0.007824002466261647,-22
0.007846680734279797,-28
0.007869359002297946,-22
0.007892037270316097,-10
0.007914715538334246,-20
0.007937393806352395,-22
0.007960072074370545,-18
0.007982750342388696,-23
0.008005428610406845,-18
0.008028106878424994,-22
0.008050785146443144,-20
0.008073463414461295,-20
0.008096141682479444,-31
0.008118819950497593,-19
0.008141498218515742,-30
0.008164176486533893,-12
0.008186854754552043,-19
0.008209533022570192,-13
0.008232211290588341,-18
0.008254889558606492,-13
0.008277567826624642,-10
0.00830024609464279,-21
0.00832292436266094,-10
0.008345602630679091,-31
0.00836828089869724,-20
0.00839095916671539,-20
0.008413637434733539,-21
0.00843631570275169,-10
0.00845899397076984,-13
0.008481672238787989,-37
0.008504350506806138,-3
0.008527028774824289,-19
0.008549707042842438,-2
0.008572385310860587,-49
0.008595063578878737,27
0.008617741846896888,-77
0.008640420114915037,56
0.008663098382933186,-116
0.008685776650951335,114
0.008708454918969485,-175
0.008731133186987636,401
0.008753811455005785,499
0.008776489723023934,3765
0.008799167991042084,6602
0.008821846259060235,6918
0.008844524527078384,8953
0.008867202795096533,9471
0.008889881063114682,9439
0.008912559331132833,14243
0.008935237599150983,17943
0.008957915867169132,17611
0.008980594135187281,17854
0.009003272403205432,17279
0.009025950671223582,17970
0.00904862893924173,17885
0.00907130720725988,19578
0.009093985475278031,19091
0.00911666374329618,28178
0.00913934201131433,29206
0.009162020279332479,21894
0.00918469854735063,25290
0.00920737681536878,26611
0.009230055083386928,26559
0.009252733351405078,27290
0.009275411619423229,26471
0.009298089887441378,25408
0.009320768155459527,25931
0.009343446423477677,12965
0.009366124691495828,8523
0.009388802959513977,10300
0.009411481227532126,9305
0.009434159495550275,10014
0.009456837763568426,9484
0.009479516031586576,9865
0.009502194299604725,9653
0.009524872567622874,9828
0.009547550835641025,11231
0.009570229103659175,13865
0.009592907371677324,14227
0.009615585639695473,13265
0.009638263907713624,12830
0.009660942175731773,13467
0.009683620443749923,13472
0.009706298711768072,13508
0.009728976979786223,13186
0.009751655247804372,12661
0.009774333515822521,10965
0.00979701178384067,9170
0.009819690051858822,7792
0.009842368319876971,6813
0.00986504658789512,6290
0.00988772485591327,6119
0.00991040312393142,6044
0.00993308139194957,6109
0.00995575965996772,6025
0.009978437927985868,6070
0.01000111619600402,6016
0.010023794464022169,6062
0.010046472732040318,5977
0.010069151000058467,6090
0.010091829268076618,5949
0.010114507536094768,6622
0.010137185804112917,8381
0.010159864072131066,8678
0.010182542340149215,7855
0.010205220608167366,6028
0.010227898876185516,9527
0.010250577144203665,11398
0.010273255412221814,11342
0.010295933680239965,16094
0.010318611948258114,15580
0.010341290216276264,12644
0.010363968484294413,13063
0.010386646752312564,12451
0.010409325020330713,12258
0.010432003288348863,11993
0.010454681556367012,9578
0.010477359824385163,9295
0.010500038092403312,8104
0.010522716360421461,7499
0.01054539462843961,7401
0.010568072896457762,6737
0.010590751164475911,6937
0.01061342943249406,6652
0.01063610770051221,6526
0.01065878596853036,6188
0.01068146423654851,6174
0.010704142504566659,6102
0.010726820772584808,6080
0.01074949904060296,6026
0.010772177308621109,6021
0.010794855576639258,5990
0.010817533844657407,5992
0.010840212112675558,6027
0.010862890380693708,6004
0.010885568648711857,5995
0.010908246916730006,5941
0.010930925184748157,6144
0.010953603452766306,6703
0.010976281720784456,6849
0.010998959988802605,7421
0.011021638256820756,8021
0.011044316524838905,8076
0.011066994792857054,8115
0.011089673060875204,8117
0.011112351328893355,8045
0.011135029596911504,7976
0.011157707864929653,7894
0.011180386132947803,7765
0.011203064400965954,7649
0.011225742668984103,7581
0.011248420937002252,7472
0.011271099205020401,7265
0.011293777473038552,6799
0.011316455741056702,5934
0.011339134009074851,5419
0.011361812277093,4711
0.011384490545111151,4352
0.0114071688131293,4826
0.01142984708114745,5522
0.011452525349165599,8788
0.01147520361718375,11786
0.0114978818852019,12902
0.011520560153220049,13373
0.011543238421238198,17171
0.011565916689256349,18790
0.011588594957274498,17780
0.011611273225292647,17808
0.011633951493310797,17507
0.011656629761328946,17608
0.011679308029347097,17315
0.011701986297365246,17174
0.011724664565383396,16753
0.011747342833401545,16821
0.011770021101419696,16765
0.011792699369437845,16762
0.011815377637455994,16707
0.011838055905474144,16746
0.011860734173492295,16677
0.011883412441510444,16764
0.011906090709528593,16707
0.011928768977546743,16867
0.011951447245564894,16652
0.011974125513583043,16904
0.011996803781601192,16443
0.012019482049619341,17235
0.012042160317637492,13993
0.012064838585655642,11837
0.012087516853673791,9211
0.01211019512169194,6156
0.012132873389710091,6566
0.01215555165772824,5406
0.01217822992574639,5445
0.012200908193764539,5082
0.01222358646178269,5199
0.01224626472980084,5054
0.012268942997818989,5150
0.012291621265837138,5083
0.012314299533855289,5159
0.012336977801873438,5178
0.012359656069891587,5170
0.012382334337909737,5139
0.012405012605927888,5151
0.012427690873946037,5167
0.012450369141964186,5181
0.012473047409982336,5157
0.012495725678000487,5151
0.012518403946018636,5159
0.012541082214036785,5054
0.012563760482054934,5074
0.012586438750073085,5760
0.012609117018091235,6725
0.012631795286109384,6482
0.012654473554127533,8931
0.012677151822145684,11965
0.012699830090163833,11945
0.012722508358181983,12383
0.012745186626200132,13085
0.012767864894218283,13485
0.012790543162236432,13628
0.012813221430254582,13626
0.012835899698272731,13610
0.012858577966290882,13654
0.012881256234309031,13591
0.01290393450232718,13580
0.01292661277034533,13598
0.01294929103836348,13571
0.01297196930638163,13588
0.01299464757439978,13534
0.013017325842417929,13484
0.01304000411043608,13514
0.013062682378454229,13398
0.013085360646472378,13258
0.013108038914490527,13162
0.013130717182508677,13047
0.013153395450526828,12800
0.013176073718544977,12411
0.013198751986563126,11955
0.013221430254581275,11642
0.013244108522599427,11460
0.013266786790617576,11573
0.013289465058635725,10759
0.013312143326653874,9083
0.013334821594672025,8497
0.013357499862690175,8551
0.013380178130708324,8533
0.013402856398726473,8430
0.013425534666744624,8332
0.013448212934762773,8345
0.013470891202780923,8388
0.013493569470799072,8412
0.013516247738817223,8371
0.013538926006835372,8418
0.013561604274853522,8393
0.01358428254287167,8340
0.013606960810889822,8327
0.013629639078907971,8237
0.01365231734692612,8210
0.01367499561494427,8126
0.01369767388296242,8133
0.01372035215098057,8087
0.01374303041899872,7953
0.013765708687016869,7764
0.01378838695503502,7564
0.013811065223053169,7506
0.013833743491071318,7498
0.013856421759089467,7505
0.013879100027107618,7529
0.013901778295125768,7465
0.013924456563143917,7473
0.013947134831162066,7417
0.013969813099180217,7424
0.013992491367198366,7345
0.014015169635216516,7305
0.014037847903234665,7282
0.014060526171252816,7256
0.014083204439270965,7349
0.014105882707289115,7371
0.014128560975307264,7356
0.014151239243325415,7335
0.014173917511343564,7364
0.014196595779361713,7404
0.014219274047379863,7457
0.014241952315398014,7679
0.014264630583416163,7963
0.014287308851434312,8675
0.014309987119452462,8259
0.014332665387470613,7031
0.014355343655488762,6575
0.014378021923506911,6081
0.01440070019152506,5893
0.014423378459543211,6012
0.01444605672756136,6427
0.01446873499557951,6030
0.01449141326359766,5846
0.01451409153161581,5833
0.01453676979963396,5655
0.014559448067652109,5671
0.014582126335670258,5749
0.014604804603688407,5635
0.014627482871706558,5586
0.014650161139724708,5570
0.014672839407742857,5405
0.014695517675761006,5140
0.014718195943779157,5065
0.014740874211797306,4798
0.014763552479815456,4494
0.014786230747833605,4399
0.014808909015851756,4095
0.014831587283869905,4094
0.014854265551888055,4354
0.014876943819906204,4576
0.014899622087924355,4744
0.014922300355942504,4786
0.014944978623960653,4830
0.014967656891978803,4870
0.014990335159996954,4859
0.015013013428015103,4910
0.015035691696033252,4960
0.015058369964051401,5066
0.015081048232069552,4938
0.015103726500087702,4981
0.015126404768105851,5062
0.015149083036124,5143
0.015171761304142151,5099
0.0151944395721603,5039
0.01521711784017845,4966
0.0152397961081966,5096
0.01526247437621475,4852
0.0152851526442329,5134
0.015307830912251049,4358
0.015330509180269198,3127
0.015353187448287349,3838
0.015375865716305498,3999
0.015398543984323648,4172
0.015421222252341797,3848
0.015443900520359948,4121
0.015466578788378097,3632
0.015489257056396246,2733
0.015511935324414396,2690
0.015534613592432547,2394
0.015557291860450696,2191
0.015579970128468845,1837
0.015602648396486994,1753
0.015625326664505144,1627
0.015648004932523295,1565
0.015670683200541446,1491
0.015693361468559593,1377
0.015716039736577744,1320
0.015738718004595892,1318
0.015761396272614043,1255
0.015784074540632194,1195
0.01580675280865034,1206
0.015829431076668492,1235
0.015852109344686643,1231
0.01587478761270479,1229
0.015897465880722942,1201
0.01592014414874109,1201
0.01594282241675924,1144
0.01596550068477739,1124
0.01598817895279554,1078
0.01601085722081369,1010
0.016033535488831838,946
0.01605621375684999,922
0.01607889202486814,950
0.016101570292886287,908
0.016124248560904438,904
0.01614692682892259,891
0.016169605096940737,854
0.016192283364958888,827
0.016214961632977035,786
0.016237639900995186,721
0.016260318169013337,693
0.016282996437031485,664
0.016305674705049636,597
0.016328352973067787,484
0.016351031241085934,235
0.016373709509104085,94
0.016396387777122233,-115
0.016419066045140384,-438
0.016441744313158535,-422
0.016464422581176683,-255
0.016487100849194834,-81
0.016509779117212985,22
0.016532457385231132,23
0.016555135653249283,59
0.01657781392126743,34
0.01660049218928558,29
0.016623170457303733,-12
0.01664584872532188,18
0.01666852699334003,-1
0.016691205261358182,-59
0.01671388352937633,-58
0.01673656179739448,-68
0.01675924006541263,-136
0.01678191833343078,-170
0.01680459660144893,-155
0.016827274869467078,-191
0.01684995313748523,-220
0.01687263140550338,-277
0.016895309673521527,-325
0.01691798794153968,-371
0.016940666209557826,-411
0.016963344477575977,-477
0.016986022745594128,-560
0.017008701013612276,-584
0.017031379281630427,-626
0.017054057549648578,-650
0.017076735817666725,-656
0.017099414085684876,-657
0.017122092353703024,-658
0.017144770621721175,-656
0.017167448889739326,-668
0.017190127157757473,-675
0.017212805425775624,-697
0.017235483693793775,-731
0.017258161961811923,-735
0.017280840229830074,-732
0.01730351849784822,-724
0.017326196765866372,-743
0.017348875033884523,-743
0.01737155330190267,-742
0.017394231569920822,-772
0.01741690983793897,-761
0.01743958810595712,-762
0.01746226637397527,-762
0.01748494464199342,-799
0.01750762291001157,-781
0.01753030117802972,-810
0.01755297944604787,-828
0.01757565771406602,-809
0.017598335982084167,-818
0.017621014250102318,-811
0.01764369251812047,-826
0.017666370786138617,-832
0.017689049054156768,-824
0.01771172732217492,-936
0.017734405590193066,-1101
0.017757083858211217,-1192
0.017779762126229365,-1226
0.017802440394247516,-1256
0.017825118662265667,-1266
0.017847796930283814,-1284
0.017870475198301965,-1293
0.017893153466320116,-1267
0.017915831734338264,-1303
0.017938510002356415,-1369
0.017961188270374562,-1381
0.017983866538392713,-1359
0.018006544806410864,-1351
0.018029223074429012,-1343
0.018051901342447163,-1312
0.018074579610465314,-1341
0.01809725787848346,-1333
0.018119936146501613,-1321
0.01814261441451976,-1334
0.01816529268253791,-1339
0.018187970950556062,-1354
0.01821064921857421,-1329
0.01823332748659236,-1334
0.01825600575461051,-1321
0.01827868402262866,-1333
0.01830136229064681,-1341
0.018324040558664958,-1370
0.01834671882668311,-1361
0.01836939709470126,-1360
0.018392075362719407,-1323
0.01841475363073756,-1274
0.01843743189875571,-1228
0.018460110166773857,-1208
0.018482788434792008,-1180
0.018505466702810155,-1171
0.018528144970828306,-1199
0.018550823238846458,-1207
0.018573501506864605,-1229
0.018596179774882756,-1225
0.018618858042900907,-1249
0.018641536310919055,-1330
0.018664214578937206,-1400
0.018686892846955353,-1407
0.018709571114973504,-1427
0.018732249382991655,-1427
0.018754927651009803,-1446
0.018777605919027954,-1446
0.018800284187046105,-1447
0.018822962455064252,-1434
0.018845640723082403,-1449
0.01886831899110055,-1482
0.018890997259118702,-1456
0.018913675527136853,-1466
0.018936353795155,-1444
0.01895903206317315,-1438
0.0189817103311913,-1446
0.01900438859920945,-1445
0.0190270668672276,-1456
0.01904974513524575,-1475
0.0190724234032639,-1473
0.01909510167128205,-1467
0.019117779939300198,-1482
0.01914045820731835,-1486
0.019163136475336497,-1473
0.019185814743354648,-1504
0.0192084930113728,-1484
0.019231171279390946,-1484
0.019253849547409097,-1494
0.019276527815427248,-1483
0.019299206083445396,-1438
0.019321884351463547,-1434
0.019344562619481694,-1460
0.019367240887499845,-1441
0.019389919155517996,-1479
0.019412597423536144,-1432
0.019435275691554295,-1460
0.019457953959572446,-1489
0.019480632227590593,-1536
0.019503310495608744,-1556
0.019525988763626892,-1573
0.019548667031645043,-1547
0.019571345299663194,-1478
0.01959402356768134,-1396
0.019616701835699493,-1248
0.019639380103717644,-1122
0.01966205837173579,-1047
0.019684736639753942,-1008
0.01970741490777209,-964
0.01973009317579024,-939
0.01975277144380839,-964
0.01977544971182654,-969
0.01979812797984469,-981
0.01982080624786284,-972
0.01984348451588099,-969
0.01986616278389914,-982
0.019888841051917287,-969
0.01991151931993544,-982
0.01993419758795359,-950
0.019956875855971737,-983
0.019979554123989888,-987
0.02000223239200804,-992
0.020024910660026186,-1007
0.020047588928044337,-1010
0.020070267196062485,-1075
0.020092945464080636,-1142
0.020115623732098787,-1190
0.020138302000116935,-1235
0.020160980268135086,-1278
0.020183658536153237,-1281
0.020206336804171384,-1269
0.020229015072189535,-1282
0.020251693340207683,-1276
0.020274371608225834,-1275
0.020297049876243985,-1264
0.020319728144262132,-1268
0.020342406412280283,-1225
0.02036508468029843,-1134
0.020387762948316582,-1008
0.020410441216334733,-810
0.02043311948435288,-628
0.02045579775237103,-486
0.020478476020389182,-468
0.02050115428840733,-504
0.02052383255642548,-535
0.02054651082444363,-542
0.02056918909246178,-495
0.02059186736047993,-469
0.020614545628498078,-474
0.02063722389651623,-460
0.02065990216453438,-475
0.020682580432552528,-487
0.02070525870057068,-476
0.020727936968588826,-467
0.020750615236606977,-477
0.020773293504625128,-486
0.020795971772643276,-486
0.020818650040661427,-506
0.020841328308679578,-523
0.020864006576697725,-534
0.020886684844715876,-543
0.020909363112734024,-563
0.020932041380752175,-561
0.020954719648770326,-564
0.020977397916788473,-550
0.021000076184806624,-564
0.021022754452824775,-552
0.021045432720842923,-552
0.021068110988861074,-574
0.02109078925687922,-578
0.021113467524897372,-556
0.021136145792915523,-568
0.02115882406093367,-556
0.021181502328951822,-559
0.021204180596969973,-546
0.02122685886498812,-551
0.02124953713300627,-524
0.02127221540102442,-488
0.02129489366904257,-445
0.02131757193706072,-356
0.02134025020507887,-303
0.02136292847309702,-288
0.02138560674111517,-315
0.021408285009133318,-295
0.02143096327715147,-288
0.021453641545169617,-285
0.021476319813187768,-288
0.02149899808120592,-294
0.021521676349224066,-288
0.021544354617242217,-296
0.02156703288526037,-305
0.021589711153278516,-296
0.021612389421296667,-316
0.021635067689314814,-312
0.021657745957332965,-367
0.021680424225351116,-406
0.021703102493369264,-432
0.021725780761387415,-446
0.021748459029405566,-478
0.021771137297423714,-494
0.021793815565441865,-517
0.021816493833460012,-503
0.021839172101478163,-516
0.021861850369496314,-514
0.02188452863751446,-523
0.021907206905532613,-488
0.02192988517355076,-513
0.02195256344156891,-506
0.021975241709587062,-496
0.02199791997760521,-475
0.02202059824562336,-469
0.022043276513641512,-493
0.02206595478165966,-527
0.02208863304967781,-569
0.022111311317695958,-565
0.02213398958571411,-730
0.02215666785373226,-936
0.022179346121750407,-1015
0.02220202438976856,-1089
0.02222470265778671,-1204
0.022247380925804857,-1307
0.022270059193823008,-1339
0.022292737461841156,-1362
0.022315415729859307,-1370
0.022338093997877458,-1397
0.022360772265895605,-1400
0.022383450533913756,-1417
0.022406128801931907,-1435
0.022428807069950055,-1440
0.022451485337968206,-1441
0.022474163605986353,-1432
0.022496841874004504,-1443
0.022519520142022655,-1465
0.022542198410040803,-1448
0.022564876678058954,-1462
0.022587554946077105,-1448
0.022610233214095252,-1418
0.022632911482113403,-1464
0.02265558975013155,-1446
0.022678268018149702,-1419
0.022700946286167853,-1405
0.022723624554186,-1402
0.02274630282220415,-1406
0.022768981090222302,-1389
0.02279165935824045,-1371
0.0228143376262586,-1321
0.02283701589427675,-1352
0.0228596941622949,-1332
0.02288237243031305,-1340
0.022905050698331198,-1362
0.02292772896634935,-1350
0.0229504072343675,-1351
0.022973085502385648,-1342
0.0229957637704038,-1359
0.023018442038421946,-1362
0.023041120306440097,-1369
0.02306379857445825,-1371
0.023086476842476396,-1368
0.023109155110494547,-1381
0.023131833378512698,-1417
0.023154511646530845,-1409
0.023177189914548996,-1406
0.023199868182567144,-1411
0.023222546450585295,-1394
0.023245224718603446,-1384
0.023267902986621593,-1386
0.023290581254639744,-1410
0.023313259522657892,-1406
0.023335937790676043,-1410
0.023358616058694194,-1444
0.02338129432671234,-1438
0.023403972594730493,-1417
0.023426650862748644,-1407
0.02344932913076679,-1410
0.023472007398784942,-1416
0.02349468566680309,-1419
0.02351736393482124,-1425
0.02354004220283939,-1428
0.02356272047085754,-1427
0.02358539873887569,-1436
0.02360807700689384,-1429
0.02363075527491199,-1433
0.02365343354293014,-1431
0.023676111810948287,-1433
0.02369879007896644,-1448
0.02372146834698459,-1436
0.023744146615002737,-1436
0.023766824883020888,-1418
0.02378950315103904,-1446
0.023812181419057186,-1428
0.023834859687075338,-1453
0.023857537955093485,-1449
0.023880216223111636,-1433
0.023902894491129787,-1430
0.023925572759147935,-1416
0.023948251027166086,-1427
0.023970929295184237,-1447
0.023993607563202384,-1445
0.024016285831220535,-1436
0.024038964099238683,-1467
0.024061642367256834,-1463
0.024084320635274985,-1466
0.024106998903293132,-1456
0.024129677171311283,-1472
0.024152355439329434,-1488
0.024175033707347582,-1480
0.024197711975365733,-1488
0.02422039024338388,-1470
0.02424306851140203,-1507
0.024265746779420182,-1509
0.02428842504743833,-1516
0.02431110331545648,-1510
0.024333781583474632,-1523
0.02435645985149278,-1532
0.02437913811951093,-1511
0.024401816387529078,-1505
0.02442449465554723,-1539
0.02444717292356538,-1553
0.024469851191583528,-1567
0.02449252945960168,-1552
0.02451520772761983,-1541
0.024537885995637977,-1568
0.024560564263656128,-1553
0.024583242531674276,-1587
0.024605920799692427,-1579
0.024628599067710578,-1599
0.024651277335728725,-1606
0.024673955603746876,-1609
0.024696633871765024,-1598
0.024719312139783175,-1588
0.024741990407801326,-1588
0.024764668675819473,-1590
0.024787346943837624,-1597
0.024810025211855775,-1599
0.024832703479873923,-1597
0.024855381747892074,-1599
0.02487806001591022,-1597
0.024900738283928373,-1619
0.024923416551946524,-1625
0.02494609481996467,-1608
0.024968773087982822,-1599
0.024991451356000973,-1587
0.02501412962401912,-1638
0.02503680789203727,-1625
0.02505948616005542,-1608
0.02508216442807357,-1608
0.02510484269609172,-1608
0.02512752096410987,-1616
0.02515019923212802,-1617
0.02517287750014617,-1618
0.02519555576816432,-1616
0.02521823403618247,-1638
0.025240912304200617,-1634
0.025263590572218768,-1618
0.02528626884023692,-1607
0.025308947108255066,-1599
0.025331625376273217,-1598
0.02535430364429137,-1626
0.025376981912309516,-1627
0.025399660180327667,-1616
0.025422338448345815,-1599
0.025445016716363966,-1607
0.025467694984382117,-1608
0.025490373252400264,-1598
0.025513051520418415,-1617
0.025535729788436566,-1606
0.025558408056454714,-1611
0.025581086324472865,-1613
0.025603764592491012,-1592
0.025626442860509163,-1548
0.025649121128527314,-1513
0.025671799396545462,-1466
