Time (s),Amplitude
0.005420674694015039,3879
0.005443355341270333,2809
0.005466035988525626,3522
0.005488716635780919,3851
0.005511397283036212,3820
0.005534077930291505,3939
0.005556758577546798,3763
0.005579439224802091,3891
0.005602119872057384,4807
0.005624800519312677,5336
0.0056474811665679706,5342
0.005670161813823263,4562
0.0056928424610785565,4045
0.00571552310833385,5085
0.005738203755589142,11311
0.005760884402844436,11441
0.005783565050099728,12428
0.005806245697355022,9014
0.005828926344610315,7187
0.0058516069918656075,6469
0.005874287639120901,3941
0.005896968286376193,4549
0.005919648933631487,4298
0.00594232958088678,4370
0.005965010228142073,9910
0.005987690875397366,12471
0.0060103715226526595,13809
0.006033052169907952,13216
0.006055732817163245,9864
0.006078413464418538,7052
0.006101094111673831,3254
0.006123774758929125,3359
0.006146455406184417,4491
0.0061691360534397105,4891
0.006191816700695004,5833
0.006214497347950296,6259
0.00623717799520559,6413
0.006259858642460882,6068
0.006282539289716176,4952
0.006305219936971469,4445
0.006327900584226762,4715
0.006350581231482055,3284
0.006373261878737348,3180
0.006395942525992641,3240
0.006418623173247934,3418
0.006441303820503227,3553
0.00646398446775852,3493
0.0064866651150138135,4223
0.006509345762269106,4027
0.0065320264095243994,5177
0.006554707056779692,5502
0.006577387704034985,6619
0.006600068351290279,6189
0.006622748998545571,8345
0.006645429645800865,12992
0.006668110293056158,11294
0.0066907909403114505,12470
0.006713471587566744,12783
0.006736152234822036,12903
0.00675883288207733,11382
0.006781513529332623,10492
0.006804194176587916,5114
0.006826874823843209,4298
0.0068495554710985024,6440
0.006872236118353795,6575
0.006894916765609088,7289
0.006917597412864381,6442
0.006940278060119674,6707
0.006962958707374968,6443
0.00698563935463026,6095
0.0070083200018855535,4955
0.007031000649140847,4428
0.007053681296396139,4077
0.007076361943651433,5976
0.007099042590906725,7098
0.007121723238162019,9551
0.007144403885417312,9002
0.007167084532672605,6872
0.007189765179927898,5326
0.007212445827183191,3446
0.007235126474438484,1827
0.007257807121693777,1334
0.00728048776894907,2121
0.007303168416204363,2216
0.0073258490634596565,2448
0.007348529710714949,2690
0.007371210357970242,3107
0.007393891005225535,4354
0.007416571652480828,4761
0.007439252299736122,5709
0.007461932946991414,6739
0.007484613594246708,7380
0.007507294241502001,5769
0.0075299748887572935,3778
0.007552655536012587,4950
0.007575336183267879,9701
0.007598016830523173,11579
0.007620697477778466,12409
0.007643378125033759,13127
0.007666058772289052,11189
0.0076887394195443454,8793
0.007711420066799638,10059
0.007734100714054931,7141
0.007756781361310224,5382
0.007779462008565517,7128
0.007802142655820811,8062
0.007824823303076104,8867
0.007847503950331396,8319
0.007870184597586689,6616
0.007892865244841982,6265
0.007915545892097276,5621
0.00793822653935257,4727
0.007960907186607863,6220
0.007983587833863154,5515
0.008006268481118448,4850
0.008028949128373741,4995
0.008051629775629034,4864
0.008074310422884328,4727
0.00809699107013962,4312
0.008119671717394913,3628
0.008142352364650206,2643
0.0081650330119055,1604
0.008187713659160793,2359
0.008210394306416085,2556
0.008233074953671378,2407
0.008255755600926671,2270
0.008278436248181965,2021
0.008301116895437258,1809
0.00832379754269255,1588
0.008346478189947843,1677
0.008369158837203136,2970
0.00839183948445843,5564
0.008414520131713723,5755
0.008437200778969017,5384
0.008459881426224308,10282
0.008482562073479602,15015
0.008505242720734895,11936
0.008527923367990188,11337
0.008550604015245482,10999
0.008573284662500773,10503
0.008595965309756067,10179
0.00861864595701136,10728
0.008641326604266654,8257
0.008664007251521947,6278
0.008686687898777239,6559
0.008709368546032532,6321
0.008732049193287825,6204
0.008754729840543119,5427
0.008777410487798412,5683
0.008800091135053704,5546
0.008822771782308997,5548
0.00884545242956429,4788
0.008868133076819584,5338
0.008890813724074877,6100
0.00891349437133017,7630
0.008936175018585462,10120
0.008958855665840756,11323
0.008981536313096049,10147
0.009004216960351343,7410
0.009026897607606636,4921
0.009049578254861928,3866
0.009072258902117221,3403
0.009094939549372514,2987
0.009117620196627808,4400
0.009140300843883101,4552
0.009162981491138393,5828
0.009185662138393686,5460
0.00920834278564898,4430
0.009231023432904273,3462
0.009253704080159566,2915
0.00927638472741486,2433
0.009299065374670151,2513
0.009321746021925445,3446
0.009344426669180738,4149
0.009367107316436031,4476
0.009389787963691325,5174
0.009412468610946616,7574
0.00943514925820191,8836
0.009457829905457203,8169
0.009480510552712497,8301
0.00950319119996779,7692
0.009525871847223082,7706
0.009548552494478375,8198
0.009571233141733668,6708
0.009593913788988962,5712
0.009616594436244255,5383
0.009639275083499547,5056
0.00966195573075484,4775
0.009684636378010134,4756
0.009707317025265427,4865
0.00972999767252072,5382
0.009752678319776014,7349
0.009775358967031305,9464
0.009798039614286599,10831
0.009820720261541892,13365
0.009843400908797185,13527
0.009866081556052479,13170
0.00988876220330777,12828
0.009911442850563064,11636
0.009934123497818357,12292
0.00995680414507365,8347
0.009979484792328944,5397
0.010002165439584236,4343
0.010024846086839529,5398
0.010047526734094822,5325
0.010070207381350116,4043
0.01009288802860541,4297
0.010115568675860703,4044
0.010138249323115994,3953
0.010160929970371288,3065
0.010183610617626581,2565
0.010206291264881874,2352
0.010228971912137168,2147
0.01025165255939246,1816
0.010274333206647753,2312
0.010297013853903046,2752
0.01031969450115834,3178
0.010342375148413633,3688
0.010365055795668925,3924
0.010387736442924218,3954
0.010410417090179511,3732
0.010433097737434805,2778
0.010455778384690098,2226
0.01047845903194539,2334
0.010501139679200683,2389
0.010523820326455977,2200
0.01054650097371127,2330
0.010569181620966563,2957
0.010591862268221857,4491
0.010614542915477148,5949
0.010637223562732442,7959
0.010659904209987735,8794
0.010682584857243028,11620
0.010705265504498322,12949
0.010727946151753614,12573
0.010750626799008907,12889
0.0107733074462642,13316
0.010795988093519494,13680
0.010818668740774787,13420
0.010841349388030079,12130
0.010864030035285372,11309
0.010886710682540665,12037
0.010909391329795959,14289
0.010932071977051252,10131
0.010954752624306544,5683
0.010977433271561837,5472
0.01100011391881713,4520
0.011022794566072424,4997
0.011045475213327717,4803
0.01106815586058301,4416
0.011090836507838302,3731
0.011113517155093596,3418
0.01113619780234889,2794
0.011158878449604183,2584
0.011181559096859476,2601
0.011204239744114768,2538
0.011226920391370061,2378
0.011249601038625354,2286
0.011272281685880648,2287
0.011294962333135941,2050
0.011317642980391233,1675
0.011340323627646526,1901
0.01136300427490182,2003
0.011385684922157113,2020
0.011408365569412406,1869
0.0114310462166677,1782
0.011453726863922991,1736
0.011476407511178285,1780
0.011499088158433578,1796
0.011521768805688871,2078
0.011544449452944165,3091
0.011567130100199456,6279
0.01158981074745475,10979
0.011612491394710043,12055
0.011635172041965337,15478
0.01165785268922063,15789
0.011680533336475922,12486
0.011703213983731215,12917
0.011725894630986508,13349
0.011748575278241802,12426
0.011771255925497095,12679
0.011793936572752387,13571
0.01181661722000768,13766
0.011839297867262974,13483
0.011861978514518267,11995
0.01188465916177356,12140
0.011907339809028854,11402
0.011930020456284145,11320
0.011952701103539439,11239
0.011975381750794732,10829
0.011998062398050026,9987
0.012020743045305319,9623
0.01204342369256061,9080
0.012066104339815904,8805
0.012088784987071197,8795
0.01211146563432649,8167
0.012134146281581784,8793
0.012156826928837076,7468
0.012179507576092369,4967
0.012202188223347663,3790
0.012224868870602956,2868
0.01224754951785825,2854
0.012270230165113543,2210
0.012292910812368834,1947
0.012315591459624128,1898
0.012338272106879421,2094
0.012360952754134714,2050
0.012383633401390008,2046
0.0124063140486453,1695
0.012428994695900593,1732
0.012451675343155886,1770
0.01247435599041118,2746
0.012497036637666473,3955
0.012519717284921765,5489
0.012542397932177058,8046
0.012565078579432351,11520
0.012587759226687645,12767
0.012610439873942938,12516
0.01263312052119823,13586
0.012655801168453523,13394
0.012678481815708817,12962
0.01270116246296411,11695
0.012723843110219403,11251
0.012746523757474697,11457
0.012769204404729988,10386
0.012791885051985282,10358
0.012814565699240575,10204
0.012837246346495869,10435
0.012859926993751162,9265
0.012882607641006454,10285
0.012905288288261747,13080
0.01292796893551704,18142
0.012950649582772334,18114
0.012973330230027627,15164
0.012996010877282919,14496
0.013018691524538212,14242
0.013041372171793505,14704
0.013064052819048799,13838
0.013086733466304092,15912
0.013109414113559384,14866
0.013132094760814677,7886
0.01315477540806997,6186
0.013177456055325264,5846
0.013200136702580557,5026
0.01322281734983585,3226
0.013245497997091142,2718
0.013268178644346436,2674
0.01329085929160173,2510
0.013313539938857023,2496
0.013336220586112316,2644
0.013358901233367608,2630
0.013381581880622901,2688
0.013404262527878194,2973
0.013426943175133488,3104
0.013449623822388781,3510
0.013472304469644073,5917
0.013494985116899366,6428
0.01351766576415466,7438
0.013540346411409953,8910
0.013563027058665246,8826
0.01358570770592054,8641
0.013608388353175831,7098
0.013631069000431125,5145
0.013653749647686418,5442
0.013676430294941712,6026
0.013699110942197005,5903
0.013721791589452297,6025
0.01374447223670759,6440
0.013767152883962883,7498
0.013789833531218177,7960
0.01381251417847347,8926
0.013835194825728762,13587
0.013857875472984055,16163
0.013880556120239348,13855
0.013903236767494642,13110
0.013925917414749935,12367
0.013948598062005227,12351
0.01397127870926052,12097
0.013993959356515814,11535
0.014016640003771107,12646
0.0140393206510264,15376
0.014062001298281694,11218
0.014084681945536985,6800
0.014107362592792279,7034
0.014130043240047572,6666
0.014152723887302866,6052
0.014175404534558159,4476
0.01419808518181345,4357
0.014220765829068744,4222
0.014243446476324037,4221
0.01426612712357933,4136
0.014288807770834624,4070
0.014311488418089916,3854
0.01433416906534521,3460
0.014356849712600503,3466
0.014379530359855796,3742
0.01440221100711109,3275
0.014424891654366383,2981
0.014447572301621674,2844
0.014470252948876968,2534
0.014492933596132261,2828
0.014515614243387555,2551
0.014538294890642848,1948
0.01456097553789814,2493
0.014583656185153433,2570
0.014606336832408726,2646
0.01462901747966402,2493
0.014651698126919313,3793
0.014674378774174605,7020
0.014697059421429898,6947
0.014719740068685191,6456
0.014742420715940485,9612
0.014765101363195778,11680
0.01478778201045107,13262
0.014810462657706363,16383
0.014833143304961657,14199
0.01485582395221695,12546
0.014878504599472243,12185
0.014901185246727537,11937
0.014923865893982828,11842
0.014946546541238122,12057
0.014969227188493415,15102
0.014991907835748709,13308
0.015014588483004002,9564
0.015037269130259294,8229
0.015059949777514587,9403
0.01508263042476988,8034
0.015105311072025174,6828
0.015127991719280467,6841
0.015150672366535759,7530
0.015173353013791052,7182
0.015196033661046346,5730
0.015218714308301639,5559
0.015241394955556932,5580
0.015264075602812224,5485
0.015286756250067517,5297
0.01530943689732281,4950
0.015332117544578104,4699
0.015354798191833397,3911
0.015377478839088691,3148
0.015400159486343983,2618
0.015422840133599276,2180
0.01544552078085457,2094
0.015468201428109863,1766
0.015490882075365156,1765
0.015513562722620448,1350
0.015536243369875741,1201
0.015558924017131034,1048
0.015581604664386328,1175
0.015604285311641621,1106
0.015626965958896913,2663
0.015649646606152208,3596
0.0156723272534075,6335
0.01569500790066279,7113
0.015717688547918086,7734
0.015740369195173378,8347
0.015763049842428673,11474
0.015785730489683965,14151
0.015808411136939256,11772
0.01583109178419455,12544
0.015853772431449843,10519
0.01587645307870514,7768
0.01589913372596043,8508
0.015921814373215725,7842
0.015944495020471017,5785
0.01596717566772631,5369
0.015989856314981604,5099
0.016012536962236895,5536
0.01603521760949219,7553
0.016057898256747482,7323
0.016080578904002774,6231
0.01610325955125807,6589
0.01612594019851336,6530
0.016148620845768655,6517
0.016171301493023947,6526
0.01619398214027924,6521
0.016216662787534534,6555
0.016239343434789826,6324
0.01626202408204512,6857
0.016284704729300412,6708
0.016307385376555704,4552
0.016330066023811,4160
0.01635274667106629,3749
0.016375427318321586,2552
0.016398107965576877,2051
0.01642078861283217,1498
0.016443469260087464,1465
0.016466149907342756,1622
0.01648883055459805,1522
0.016511511201853343,1146
0.016534191849108634,1003
0.01655687249636393,1812
0.01657955314361922,2198
0.016602233790874516,1735
0.016624914438129808,3017
0.0166475950853851,3612
0.016670275732640395,4163
0.016692956379895686,5071
0.01671563702715098,5190
0.016738317674406273,5592
0.016760998321661565,5442
0.01678367896891686,5312
0.01680635961617215,4637
0.016829040263427446,3256
0.016851720910682738,3581
0.016874401557938033,3851
0.016897082205193325,4237
0.016919762852448617,4029
0.01694244349970391,4491
0.016965124146959203,4935
0.0169878047942145,6355
0.01701048544146979,6928
0.01703316608872508,8573
0.017055846735980377,10725
0.01707852738323567,8483
0.017101208030490964,7676
0.017123888677746255,7080
0.017146569325001547,7127
0.017169249972256842,7064
0.017191930619512134,8884
0.01721461126676743,6931
0.01723729191402272,6278
0.017259972561278012,4593
0.017282653208533307,3629
0.0173053338557886,2851
0.017328014503043894,3122
0.017350695150299186,3149
0.017373375797554477,2318
0.017396056444809772,1929
0.017418737092065064,1677
0.01744141773932036,1498
0.01746409838657565,1318
0.017486779033830942,1246
0.017509459681086238,1141
0.01753214032834153,1288
0.017554820975596824,1350
0.017577501622852116,2167
0.017600182270107408,2720
0.017622862917362703,2538
0.017645543564617994,2677
0.01766822421187329,2521
0.01769090485912858,2529
0.017713585506383876,2150
0.017736266153639168,1441
0.01775894680089446,826
0.017781627448149755,933
0.017804308095405046,1200
0.01782698874266034,1185
0.017849669389915633,1811
0.017872350037170925,3300
0.01789503068442622,4162
0.01791771133168151,5339
0.017940391978936807,5921
0.017963072626192098,5516
0.01798575327344739,8869
0.018008433920702685,9388
0.018031114567957977,8837
0.018053795215213272,8719
0.018076475862468563,8362
0.018099156509723855,8375
0.01812183715697915,8139
0.018144517804234442,8806
0.018167198451489737,7500
0.01818987909874503,4756
0.01821255974600032,5460
0.018235240393255615,4177
0.018257921040510907,4267
0.018280601687766202,4014
0.018303282335021494,3374
0.018325962982276785,3061
0.01834864362953208,2822
0.018371324276787372,2542
0.018394004924042667,2344
0.01841668557129796,2573
0.01843936621855325,2567
0.018462046865808546,2423
0.018484727513063837,2226
0.018507408160319132,2198
0.018530088807574424,2138
0.01855276945482972,2064
0.01857545010208501,2064
0.018598130749340303,2212
0.018620811396595598,1647
0.01864349204385089,1557
0.018666172691106184,1647
0.018688853338361476,1498
0.018711533985616768,1484
0.018734214632872063,1288
0.018756895280127354,1142
0.01877957592738265,782
0.01880225657463794,471
0.018824937221893233,1380
0.018847617869148528,2330
0.01887029851640382,3345
0.018892979163659115,3329
0.018915659810914406,6127
0.018938340458169698,6145
0.018961021105424993,6231
0.018983701752680285,10296
0.01900638239993558,9822
0.01902906304719087,10072
0.019051743694446163,8897
0.01907442434170146,5550
0.01909710498895675,4591
0.019119785636212045,6875
0.019142466283467337,6424
0.01916514693072263,5102
0.019187827577977924,5041
0.019210508225233215,4936
0.01923318887248851,5102
0.019255869519743802,5203
0.019278550166999094,5402
0.01930123081425439,5454
0.01932391146150968,5507
0.019346592108764975,5453
0.019369272756020267,5344
0.019391953403275562,5097
0.019414634050530854,4583
0.019437314697786146,4056
0.01945999534504144,3629
0.019482675992296732,2984
0.019505356639552027,2246
0.01952803728680732,1836
0.01955071793406261,1875
0.019573398581317906,1672
0.019596079228573197,1575
0.019618759875828493,1720
0.019641440523083784,1692
0.019664121170339076,1602
0.01968680181759437,1558
0.019709482464849663,1645
0.019732163112104958,1753
0.01975484375936025,1035
0.01977752440661554,1231
0.019800205053870836,1586
0.019822885701126128,2511
0.019845566348381423,4132
0.019868246995636715,4194
0.019890927642892006,3805
0.0199136082901473,3850
0.019936288937402593,3747
0.019958969584657888,3655
0.01998165023191318,3523
0.02000433087916847,3449
0.020027011526423767,3403
0.020049692173679058,3344
0.020072372820934353,3360
0.020095053468189645,3431
0.020117734115444937,3614
0.02014041476270023,3924
0.020163095409955523,4207
0.02018577605721082,4849
0.02020845670446611,5501
0.020231137351721405,8005
0.020253817998976697,7364
0.02027649864623199,5189
0.020299179293487284,4939
0.020321859940742575,4444
0.02034454058799787,4655
0.020367221235253162,4148
0.020389901882508454,5308
0.02041258252976375,5549
0.02043526317701904,3045
0.020457943824274336,2691
0.020480624471529627,2210
0.02050330511878492,1649
0.020525985766040214,1793
0.020548666413295506,1799
0.0205713470605508,1570
0.020594027707806092,1440
0.020616708355061384,1288
0.02063938900231668,1246
0.02066206964957197,887
0.020684750296827266,411
0.020707430944082558,471
0.02073011159133785,976
0.020752792238593144,1216
0.020775472885848436,1110
0.02079815353310373,1260
0.020820834180359023,1349
0.020843514827614314,1333
0.02086619547486961,1291
0.0208888761221249,1229
0.020911556769380196,1156
0.020934237416635488,1051
0.02095691806389078,1036
0.020979598711146075,1096
0.021002279358401366,1067
0.02102496000565666,1288
0.021047640652911953,1783
0.021070321300167245,3445
0.02109300194742254,3377
0.02111568259467783,5381
0.021138363241933127,6175
0.021161043889188418,4727
0.021183724536443713,5920
0.021206405183699005,7558
0.021229085830954297,8583
0.021251766478209592,8528
0.021274447125464883,8239
0.02129712777272018,7306
0.02131980841997547,5457
0.021342489067230762,4745
0.021365169714486057,6544
0.02138785036174135,4357
0.021410531008996644,2882
0.021433211656251935,3254
0.021455892303507227,2065
0.021478572950762522,1810
0.021501253598017814,1543
0.02152393424527311,1438
0.0215466148925284,1155
0.021569295539783692,1066
0.021591976187038987,994
0.02161465683429428,914
0.021637337481549574,1040
0.021660018128804866,1404
0.021682698776060157,1220
0.021705379423315452,913
0.021728060070570744,861
0.02175074071782604,796
0.02177342136508133,799
0.021796102012336623,1141
0.021818782659591918,648
0.02184146330684721,680
0.021864143954102504,1572
0.021886824601357796,1648
0.021909505248613088,931
0.021932185895868383,799
0.021954866543123674,1452
0.02197754719037897,978
0.02200022783763426,1349
0.022022908484889556,2257
0.022045589132144848,3017
0.02206826977940014,2867
0.022090950426655435,3687
0.022113631073910726,5859
0.02213631172116602,5698
0.022158992368421313,5084
0.022181673015676605,4686
0.0222043536629319,4845
0.02222703431018719,4895
0.022249714957442487,4830
0.02227239560469778,4747
0.02229507625195307,4576
0.022317756899208365,4552
0.022340437546463657,5205
0.022363118193718952,6306
0.022385798840974244,5444
0.022408479488229535,3955
0.02243116013548483,3163
0.022453840782740122,2648
0.022476521429995417,2418
0.02249920207725071,2183
0.022521882724506,2290
0.022544563371761295,2401
0.022567244019016587,2590
0.022589924666271882,2329
0.022612605313527174,1631
0.022635285960782466,1172
0.02265796660803776,872
0.022680647255293052,1437
0.022703327902548347,1442
0.02272600854980364,1136
0.02274868919705893,995
0.022771369844314226,1065
0.022794050491569517,1021
0.022816731138824813,963
0.022839411786080104,887
0.0228620924333354,664
0.02288477308059069,457
0.022907453727845983,692
0.022930134375101278,904
0.02295281502235657,693
0.022975495669611865,531
0.022998176316867156,768
0.023020856964122448,1632
0.023043537611377743,2451
0.023066218258633035,2732
0.02308889890588833,2975
0.02311157955314362,3043
0.023134260200398913,2959
0.023156940847654208,2956
0.0231796214949095,2868
0.023202302142164795,2926
0.023224982789420087,2826
0.023247663436675378,3042
0.023270344083930673,3512
0.023293024731185965,6914
0.02331570537844126,7887
0.02333838602569655,5144
0.023361066672951843,5117
0.02338374732020714,4862
0.02340642796746243,4922
0.023429108614717725,4834
0.023451789261973017,4876
0.02347446990922831,4848
0.023497150556483604,5369
0.023519831203738895,6351
0.02354251185099419,4849
0.023565192498249482,3209
0.023587873145504774,2526
0.02361055379276007,1332
0.02363323444001536,786
0.023655915087270656,751
0.023678595734525947,667
0.023701276381781242,960
0.023723957029036534,1185
0.023746637676291826,1261
0.02376931832354712,1140
0.023791998970802412,649
0.023814679618057707,396
0.023837360265313,546
0.02386004091256829,782
0.023882721559823586,473
0.023905402207078878,170
0.023928082854334173,219
0.023950763501589464,218
0.023973444148844756,201
0.02399612479610005,175
0.024018805443355343,172
0.024041486090610638,157
0.02406416673786593,130
0.02408684738512122,112
0.024109528032376516,98
0.024132208679631808,131
0.024154889326887103,288
0.024177569974142395,639
0.024200250621397686,1404
0.02422293126865298,1859
0.024245611915908273,2254
0.024268292563163568,2648
0.02429097321041886,4606
0.02431365385767415,5416
0.024336334504929447,4474
0.024359015152184738,4595
0.024381695799440033,4655
0.024404376446695325,4921
0.024427057093950617,4745
0.024449737741205912,4890
0.024472418388461203,4315
0.0244950990357165,4696
0.02451777968297179,3733
0.024540460330227085,1676
0.024563140977482377,1215
0.02458582162473767,470
0.024608502271992964,428
0.024631182919248255,274
0.02465386356650355,296
0.024676544213758842,228
0.024699224861014134,236
0.02472190550826943,171
0.02474458615552472,174
0.024767266802780016,157
0.024789947450035307,173
0.0248126280972906,143
0.024835308744545894,174
0.024857989391801186,157
0.02488067003905648,144
0.024903350686311772,141
0.024926031333567064,175
0.02494871198082236,142
0.02497139262807765,128
0.024994073275332946,174
0.025016753922588238,186
0.02503943456984353,160
0.025062115217098824,97
0.025084795864354116,84
0.02510747651160941,53
0.025130157158864703,114
0.025152837806119994,233
0.02517551845337529,1214
0.02519819910063058,1960
0.025220879747885876,2361
0.025243560395141168,4297
0.02526624104239646,5012
0.025288921689651755,4341
0.025311602336907046,4133
0.02533428298416234,3999
0.025356963631417633,3970
0.02537964427867293,3924
0.02540232492592822,3925
0.02542500557318351,3806
0.025447686220438807,3805
0.0254703668676941,4223
0.025493047514949393,3671
0.025515728162204685,2584
0.025538408809459977,2007
0.025561089456715272,1568
0.025583770103970564,1398
0.02560645075122586,1390
0.02562913139848115,1308
0.025651812045736442,1227
0.025674492692991737,1202
0.02569717334024703,1138
0.025719853987502324,1099
0.025742534634757615,1019
0.025765215282012907,727
0.025787895929268202,348
0.025810576576523494,86
0.02583325722377879,-52
0.02585593787103408,144
0.025878618518289372,336
0.025901299165544667,233
0.02592397981279996,218
0.025946660460055254,321
0.025969341107310546,352
0.025992021754565837,157
0.026014702401821133,-153
0.026037383049076424,-111
0.02606006369633172,-125
0.02608274434358701,-168
0.026105424990842303,-142
0.026128105638097598,-19
0.02615078628535289,232
0.026173466932608185,812
0.026196147579863476,1455
0.026218828227118768,1675
0.026241508874374063,1990
0.026264189521629355,2301
0.02628687016888465,2527
0.02630955081613994,2567
0.026332231463395236,2513
0.026354912110650528,2508
0.02637759275790582,2423
0.026400273405161115,2285
0.026422954052416407,2066
0.0264456346996717,1838
0.026468315346926993,1724
0.026490995994182285,1689
0.02651367664143758,1797
