Time (s),Amplitude
0.0,-254
2.26770704361329e-05,-253
4.53541408722658e-05,-272
6.80312113083987e-05,-235
9.07082817445316e-05,-272
0.00011338535218066449,-254
0.0001360624226167974,-253
0.0001587394930529303,-255
0.0001814165634890632,-270
0.00020409363392519608,-237
0.00022677070436132897,-251
0.0002494477747974619,-238
0.0002721248452335948,-233
0.0002948019156697277,-254
0.0003174789861058606,-254
0.00034015605654199346,-253
0.0003628331269781264,-254
0.0003855101974142593,-272
0.00040818726785039216,-252
0.0004308643382865251,-238
0.00045354140872265795,-231
0.00047621847915879086,-276
0.0004988955495949238,-232
0.0005215726200310566,-255
0.0005442496904671896,-235
0.0005669267609033225,-215
0.0005896038313394554,-254
0.0006122809017755882,-255
0.0006349579722117212,-233
0.000657635042647854,-237
0.0006803121130839869,-252
0.0007029891835201199,-272
0.0007256662539562528,-273
0.0007483433243923856,-272
0.0007710203948285186,-271
0.0007936974652646515,-237
0.0008163745357007843,-270
0.0008390516061369173,-292
0.0008617286765730502,-253
0.000884405747009183,-235
0.0009070828174453159,-272
0.0009297598878814489,-254
0.0009524369583175817,-272
0.0009751140287537146,-254
0.0009977910991898476,-252
0.0010204681696259804,-274
0.0010431452400621133,-270
0.0010658223104982462,-256
0.0010884993809343792,-271
0.001111176451370512,-253
0.001133853521806645,-254
0.0011565305922427778,-253
0.0011792076626789107,-254
0.0012018847331150436,-254
0.0012245618035511764,-252
0.0012472388739873095,-274
0.0012699159444234424,-270
0.0012925930148595752,-275
0.001315270085295708,-250
0.001337947155731841,-276
0.0013606242261679738,-268
0.001383301296604107,-239
0.0014059783670402398,-250
0.0014286554374763726,-275
0.0014513325079125055,-308
0.0014740095783486384,-253
0.0014966866487847712,-273
0.001519363719220904,-253
0.0015420407896570372,-234
0.00156471786009317,-257
0.001587394930529303,-249
0.0016100720009654358,-257
0.0016327490714015686,-252
0.0016554261418377015,-271
0.0016781032122738346,-256
0.0017007802827099675,-270
0.0017234573531461003,-273
0.0017461344235822332,-254
0.001768811494018366,-252
0.001791488564454499,-274
0.0018141656348906318,-271
0.0018368427053267649,-272
0.0018595197757628977,-254
0.0018821968461990306,-253
0.0019048739166351635,-254
0.0019275509870712963,-254
0.0019502280575074292,-234
0.001972905127943562,-236
0.001995582198379695,-270
0.0020182592688158278,-237
0.002040936339251961,-253
0.002063613409688094,-254
0.0020862904801242266,-252
0.0021089675505603597,-274
0.0021316446209964923,-233
0.0021543216914326254,-293
0.0021769987618687585,-251
0.002199675832304891,-238
0.002222352902741024,-250
0.002245029973177157,-257
0.00226770704361329,-251
0.0022903841140494226,-254
0.0023130611844855557,-274
0.0023357382549216888,-250
0.0023584153253578214,-257
0.0023810923957939545,-233
0.002403769466230087,-254
0.00242644653666622,-254
0.002449123607102353,-253
0.002471800677538486,-254
0.002494477747974619,-253
0.0025171548184107517,-254
0.0025398318888468848,-253
0.0025625089592830174,-255
0.0025851860297191505,-270
0.002607863100155283,-256
0.002630540170591416,-250
0.0026532172410275493,-275
0.002675894311463682,-234
0.002698571381899815,-253
0.0027212484523359477,-255
0.0027439255227720808,-251
0.002766602593208214,-256
0.0027892796636443465,-251
0.0028119567340804796,-238
0.002834633804516612,-270
0.0028573108749527453,-272
0.002879987945388878,-255
0.002902665015825011,-233
0.002925342086261144,-255
0.0029480191566972768,-272
0.00297069622713341,-253
0.0029933732975695425,-272
0.0030160503680056756,-254
0.003038727438441808,-235
0.0030614045088779413,-290
0.0030840815793140744,-254
0.003106758649750207,-254
0.00312943572018634,-272
0.0031521127906224728,-271
0.003174789861058606,-256
0.003197466931494739,-250
0.0032201440019308716,-257
0.0032428210723670046,-252
0.0032654981428031373,-272
0.0032881752132392704,-253
0.003310852283675403,-273
0.003333529354111536,-253
0.003356206424547669,-255
0.003378883494983802,-251
0.003401560565419935,-255
0.0034242376358560676,-290
0.0034469147062922006,-254
0.0034695917767283333,-236
